ISO3,item_name,band_name,data_mean,data_mean_sem,unit,pixel_count,physical_area_km2
COM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
FRA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
COD,PIGE,agri_potential_carbon,11611.986986752021,373.56419710658474,mean tonnes carbon per km2,7565.0,105.35900022193789
COG,PIGE,agri_potential_carbon,11513.773376818777,1468.7962783891862,mean tonnes carbon per km2,10.0,0.0480000001937151
NZL,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
BGR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
BFA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
BDI,PIGE,agri_potential_carbon,11067.76068251397,300.88956944196417,mean tonnes carbon per km2,202.0,26.293999904319644
CPV,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
KHM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CMR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CAN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CRI,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CIV,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
HRV,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CUB,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CAF,PIGE,agri_potential_carbon,11250.0,0.0,mean tonnes carbon per km2,1.0,0.00800000011920929
TCD,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CHL,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CHN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CYP,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CZE,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
DNK,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
DJI,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
DMA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
DOM,PIGE,agri_potential_carbon,9573.537164970887,197.98567461582707,mean tonnes carbon per km2,540.0,214.06499979615208
ECU,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
EGY,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SLV,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GNQ,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ERI,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
EST,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ETH,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
FJI,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
FIN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GAB,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GMB,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MAR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MOZ,PIGE,agri_potential_carbon,8886.859841882171,1013.854052192667,mean tonnes carbon per km2,8.0,12.622000112533568
NAM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GEO,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
DEU,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GHA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GRC,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GRL,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GRD,PIGE,agri_potential_carbon,14748.296766548803,689.812820810279,mean tonnes carbon per km2,4.0,0.5800000000000001
NRU,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GTM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
NPL,PIGE,agri_potential_carbon,7438.830659774273,376.01022015145173,mean tonnes carbon per km2,774.0,165.85900034449995
GIN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GNB,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
GUY,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
HTI,PIGE,agri_potential_carbon,9444.90656728881,221.55975081903665,mean tonnes carbon per km2,321.0,305.6429977369308
JOR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
HND,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
HUN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ISL,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
IDN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRQ,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRL,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
KAZ,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
KEN,PIGE,agri_potential_carbon,6696.092385477975,219.78865519827855,mean tonnes carbon per km2,818.0,1317.7430002905428
KIR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
PRK,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
KOR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
XKX,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SRB,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SYC,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SLE,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SGP,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ITA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
JAM,PIGE,agri_potential_carbon,10397.197344974307,408.49376776596677,mean tonnes carbon per km2,126.0,5.372999993860722
JPN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
KGZ,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LAO,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LVA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LBN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LSO,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LBR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LBY,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LIE,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LTU,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LUX,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MCO,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MNG,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MNE,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MKD,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MDG,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MWI,PIGE,agri_potential_carbon,6897.454522377095,127.45166527357594,mean tonnes carbon per km2,964.0,2523.1020022179932
MYS,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MDV,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MLI,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MLT,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MHL,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MRT,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MUS,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MEX,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
FSM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
MDA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
NIC,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
OMN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
PAK,PIGE,agri_potential_carbon,2617.237991512317,338.0082205539573,mean tonnes carbon per km2,43.0,0.16900000251829625
PLW,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
PAN,PIGE,agri_potential_carbon,11203.472978946891,291.39612517457846,mean tonnes carbon per km2,448.0,39.64099996671081
PNG,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
PRY,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
PER,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
PHL,PIGE,agri_potential_carbon,15425.008042288224,376.70423937396424,mean tonnes carbon per km2,480.0,3.612000018507243
POL,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
PRT,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ROU,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
RUS,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
RWA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
WSM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SMR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TON,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TTO,PIGE,agri_potential_carbon,11260.595280060072,1032.612958301926,mean tonnes carbon per km2,44.0,6.125999954044819
TUN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TKM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
STP,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SAU,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SEN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SVK,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SVN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SLB,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SOM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ZAF,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SSD,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ESP,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LKA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
KNA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
LCA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
VCT,PIGE,agri_potential_carbon,12706.194819819008,660.6425980858419,mean tonnes carbon per km2,2.0,0.33399999618530274
SDN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SUR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SWZ,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SWE,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
CHE,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
SYR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TWN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TJK,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TZA,PIGE,agri_potential_carbon,8399.680915163966,74.9297373585487,mean tonnes carbon per km2,6151.0,1445.6520004532485
THA,PIGE,agri_potential_carbon,10806.59874321828,0.0,mean tonnes carbon per km2,1.0,0.0010000000149011613
TLS,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TGO,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TUV,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
UGA,PIGE,agri_potential_carbon,6360.77963983138,290.1025076265437,mean tonnes carbon per km2,693.0,269.8119999872893
URY,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
UZB,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
VUT,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
VAT,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
VEN,PIGE,agri_potential_carbon,6991.402863482881,161.72146386665395,mean tonnes carbon per km2,1597.0,24.477000065520407
VNM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ZMB,PIGE,agri_potential_carbon,7791.745789941046,1336.0731745105202,mean tonnes carbon per km2,11.0,0.08599999904632569
ZWE,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
YEM,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
UKR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
BHR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
KWT,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
QAT,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ARE,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
TUR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ISR,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
BGD,PIGE,agri_potential_carbon,8762.796934241207,145.09504129250922,mean tonnes carbon per km2,846.0,4.598000009953976
MMR,PIGE,agri_potential_carbon,6103.790832387052,141.1629720484475,mean tonnes carbon per km2,4277.0,4241.999996809065
IND,PIGE,agri_potential_carbon,5370.270014164226,61.52791973444531,mean tonnes carbon per km2,26267.0,44807.725000258906
BEN,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
NER,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
NGA,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
111,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
112,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
113,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
114,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
115,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
116,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
117,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
118,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
119,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
120,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
121,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
122,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
123,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
124,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
125,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
126,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
127,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
128,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
129,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
ESH,PIGE,agri_potential_carbon,,,mean tonnes carbon per km2,,
AFG,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
GBR,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
ALB,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
DZA,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
USA,CNUT,agri_potential_carbon,10503.181313734127,1039.0987318170899,mean tonnes carbon per km2,6.0,0.9339999961853027
ATA,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
ATG,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
ARG,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
AND,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
AGO,CNUT,agri_potential_carbon,10347.117999408829,0.0,mean tonnes carbon per km2,1.0,0.012999999523162841
ARM,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
NLD,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
AUS,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
AUT,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
AZE,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BHS,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRB,CNUT,agri_potential_carbon,11815.410545968132,932.381808758268,mean tonnes carbon per km2,6.0,2.7009999656677244
BLR,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BEL,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BLZ,CNUT,agri_potential_carbon,9457.91663515382,1122.0582630268752,mean tonnes carbon per km2,117.0,17.84599989786744
BTN,CNUT,agri_potential_carbon,13428.912596171069,0.0,mean tonnes carbon per km2,1.0,0.215
BOL,CNUT,agri_potential_carbon,9122.44909116542,1981.6872467956136,mean tonnes carbon per km2,5.0,0.014999999850988387
BIH,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BWA,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
NOR,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
COL,CNUT,agri_potential_carbon,7384.529767849017,572.8902383567595,mean tonnes carbon per km2,758.0,135.14200037926435
COM,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRA,CNUT,agri_potential_carbon,7791.886178077493,212.3889616175979,mean tonnes carbon per km2,22686.0,1781.6739996683598
FRA,CNUT,agri_potential_carbon,9879.336740114664,785.8071166953008,mean tonnes carbon per km2,8.0,21.336999511718748
COD,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
COG,CNUT,agri_potential_carbon,11596.165541215309,347.12106890317614,mean tonnes carbon per km2,232.0,5.1459999833256
NZL,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BRN,CNUT,agri_potential_carbon,12857.535215457385,1225.5348314384273,mean tonnes carbon per km2,3.0,2.350000038146973
BGR,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BFA,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
BDI,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
CPV,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
KHM,CNUT,agri_potential_carbon,13166.48975493661,356.4043137081141,mean tonnes carbon per km2,1367.0,155.31600042648614
CMR,CNUT,agri_potential_carbon,5017.036670236133,83.28226994333161,mean tonnes carbon per km2,904.0,12.540999781042338
CAN,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
CRI,CNUT,agri_potential_carbon,9902.001346811041,583.7791955527471,mean tonnes carbon per km2,60.0,14.714000067710879
CIV,CNUT,agri_potential_carbon,18634.68815071203,190.0910791853355,mean tonnes carbon per km2,3304.0,201.42677926929588
HRV,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
CUB,CNUT,agri_potential_carbon,12641.39428660847,138.91738253295185,mean tonnes carbon per km2,1048.0,72.73399994581938
CAF,CNUT,agri_potential_carbon,8990.735495471637,0.0,mean tonnes carbon per km2,1.0,0.01399999976158142
TCD,CNUT,agri_potential_carbon,4089.0292193767823,629.5383914015979,mean tonnes carbon per km2,9.0,0.1249999976158142
CHL,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
CHN,CNUT,agri_potential_carbon,10822.746772518394,350.7807345155465,mean tonnes carbon per km2,10761.0,368.405000333786
CYP,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
CZE,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
DNK,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
DJI,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
DMA,CNUT,agri_potential_carbon,7187.126591878057,565.4699204044629,mean tonnes carbon per km2,9.0,26.338999938964843
DOM,CNUT,agri_potential_carbon,10947.50461130312,242.06326898975257,mean tonnes carbon per km2,324.0,472.0439996743202
ECU,CNUT,agri_potential_carbon,9713.297673816842,628.2052175404366,mean tonnes carbon per km2,506.0,13.738000021129844
EGY,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
SLV,CNUT,agri_potential_carbon,9969.341597274371,151.42471742981215,mean tonnes carbon per km2,236.0,28.637000065669415
GNQ,CNUT,agri_potential_carbon,14384.232407619054,2140.0163746964304,mean tonnes carbon per km2,52.0,12.39499990001321
ERI,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
EST,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
ETH,CNUT,agri_potential_carbon,0.0,0.0,mean tonnes carbon per km2,1.0,0.0010000000149011613
FJI,CNUT,agri_potential_carbon,12227.872456841322,1046.3785645800754,mean tonnes carbon per km2,43.0,32.769000657498836
FIN,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
GAB,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
GMB,CNUT,agri_potential_carbon,6166.098870472951,2202.5788220604045,mean tonnes carbon per km2,3.0,0.0809999990463257
MAR,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MOZ,CNUT,agri_potential_carbon,8055.254841240772,77.86418700216672,mean tonnes carbon per km2,1124.0,775.9179987309128
NAM,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
GEO,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
DEU,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
GHA,CNUT,agri_potential_carbon,17928.144291480297,443.52501313276946,mean tonnes carbon per km2,1286.0,200.41121902839248
GRC,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
GRL,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
GRD,CNUT,agri_potential_carbon,14708.342124887236,684.1142635520575,mean tonnes carbon per km2,4.0,20.260999755859373
NRU,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
GTM,CNUT,agri_potential_carbon,10669.405415046718,135.46220696170448,mean tonnes carbon per km2,491.0,30.50399998828769
NPL,CNUT,agri_potential_carbon,8748.263151258103,239.5349195089917,mean tonnes carbon per km2,190.0,3.2540000214427707
GIN,CNUT,agri_potential_carbon,14556.227516082472,754.941456665683,mean tonnes carbon per km2,36.0,87.0930000782013
GNB,CNUT,agri_potential_carbon,12059.54933101691,1057.02526886069,mean tonnes carbon per km2,116.0,113.4480006002635
GUY,CNUT,agri_potential_carbon,5908.5841835686015,519.7239838272717,mean tonnes carbon per km2,64.0,111.1349996638298
HTI,CNUT,agri_potential_carbon,9670.224323684986,416.39995422117266,mean tonnes carbon per km2,142.0,101.19899996280671
JOR,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
HND,CNUT,agri_potential_carbon,11545.048255640939,239.00773708027467,mean tonnes carbon per km2,387.0,14.654000033661726
HUN,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
ISL,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
IDN,CNUT,agri_potential_carbon,12105.159777959057,124.89702782054874,mean tonnes carbon per km2,11749.0,26007.180016052647
IRN,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRQ,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
IRL,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
KAZ,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
KEN,CNUT,agri_potential_carbon,6748.937412557979,360.56505950719884,mean tonnes carbon per km2,161.0,689.3559987688063
KIR,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
PRK,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
KOR,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
XKX,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
SRB,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
SYC,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
SLE,CNUT,agri_potential_carbon,15424.469973884665,753.1518732176055,mean tonnes carbon per km2,129.0,25.450000111833212
SGP,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
ITA,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
JAM,CNUT,agri_potential_carbon,11108.670681110214,512.0848574103372,mean tonnes carbon per km2,94.0,165.01499888658526
JPN,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
KGZ,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
LAO,CNUT,agri_potential_carbon,10512.602754803687,852.4098817661912,mean tonnes carbon per km2,3.0,0.005000000149011612
LVA,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
LBN,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
LSO,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
LBR,CNUT,agri_potential_carbon,17285.75588709551,1183.4559720305647,mean tonnes carbon per km2,49.0,13.535000013113022
LBY,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
LIE,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
LTU,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
LUX,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MCO,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MNG,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MNE,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MKD,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MDG,CNUT,agri_potential_carbon,10716.200562219256,169.0347063735994,mean tonnes carbon per km2,589.0,298.0339999878406
MWI,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MYS,CNUT,agri_potential_carbon,12555.54748298954,307.64334200096545,mean tonnes carbon per km2,2014.0,743.6250004575402
MDV,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MLI,CNUT,agri_potential_carbon,6044.021239321695,0.0,mean tonnes carbon per km2,1.0,6.878203566884622e-07
MLT,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MHL,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MRT,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MUS,CNUT,agri_potential_carbon,11378.202560814678,1302.9928169719594,mean tonnes carbon per km2,20.0,2.687000017166138
MEX,CNUT,agri_potential_carbon,6458.484858848434,338.3220146984221,mean tonnes carbon per km2,1290.0,1067.3459945024551
FSM,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
MDA,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
NIC,CNUT,agri_potential_carbon,11510.53183944047,132.0919714305344,mean tonnes carbon per km2,256.0,16.222999986782668
OMN,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
PAK,CNUT,agri_potential_carbon,860.6857514707174,358.5785965589582,mean tonnes carbon per km2,1012.0,14.030999927297234
PLW,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
PAN,CNUT,agri_potential_carbon,11748.443753024141,257.69685944743003,mean tonnes carbon per km2,334.0,54.360000000596045
PNG,CNUT,agri_potential_carbon,8078.0825274526815,396.07448197019716,mean tonnes carbon per km2,1171.0,1515.7449988429248
PRY,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
PER,CNUT,agri_potential_carbon,5475.584056277756,324.54158682317023,mean tonnes carbon per km2,2009.0,18.244000077918173
PHL,CNUT,agri_potential_carbon,13752.794371328173,172.62194348482842,mean tonnes carbon per km2,964.0,32146.036085017848
POL,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
PRT,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
ROU,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
RUS,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
RWA,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
WSM,CNUT,agri_potential_carbon,,,mean tonnes carbon per km2,,
